,model,ndcg,metric,hybrid
36694,BAAI/bge-m3,0.29504741099093423,ip,yes
36695,BAAI/bge-m3,0.29504741099093423,l2,yes
36696,BAAI/bge-m3,0.5654648767857287,cosine,yes
36697,BAAI/bge-m3,0.5654648767857287,ip,yes
36698,BAAI/bge-m3,0.5654648767857287,l2,yes
36699,BAAI/bge-m3,1.0,cosine,yes
36700,BAAI/bge-m3,1.0,ip,yes
36701,BAAI/bge-m3,1.0,l2,yes
36702,BAAI/bge-m3,1.0,cosine,yes
36703,BAAI/bge-m3,1.0,ip,yes
36704,BAAI/bge-m3,1.0,l2,yes
36705,BAAI/bge-m3,0.3333333333333335,cosine,yes
36706,BAAI/bge-m3,0.3333333333333335,ip,yes
36707,BAAI/bge-m3,0.3333333333333335,l2,yes
36708,BAAI/bge-m3,1.0,cosine,yes
36709,BAAI/bge-m3,1.0,ip,yes
36710,BAAI/bge-m3,1.0,l2,yes
36711,BAAI/bge-m3,1.0,cosine,yes
36712,BAAI/bge-m3,1.0,ip,yes
36713,BAAI/bge-m3,1.0,l2,yes
36714,BAAI/bge-m3,1.0,cosine,yes
36715,BAAI/bge-m3,1.0,ip,yes
36716,BAAI/bge-m3,1.0,l2,yes
36717,BAAI/bge-m3,0.8154648767857287,cosine,yes
36718,BAAI/bge-m3,0.8154648767857287,ip,yes
36719,BAAI/bge-m3,0.8154648767857287,l2,yes
36720,BAAI/bge-m3,1.0,cosine,yes
36721,BAAI/bge-m3,1.0,ip,yes
36722,BAAI/bge-m3,1.0,l2,yes
36723,BAAI/bge-m3,1.0,cosine,yes
36724,BAAI/bge-m3,1.0,ip,yes
36725,BAAI/bge-m3,1.0,l2,yes
36726,BAAI/bge-m3,0.8154648767857287,cosine,yes
36727,BAAI/bge-m3,0.8154648767857287,ip,yes
36728,BAAI/bge-m3,0.8154648767857287,l2,yes
36729,BAAI/bge-m3,1.0,cosine,yes
36730,BAAI/bge-m3,1.0,ip,yes
36731,BAAI/bge-m3,1.0,l2,yes
36732,BAAI/bge-m3,0.8154648767857287,cosine,yes
36733,BAAI/bge-m3,0.8154648767857287,ip,yes
36734,BAAI/bge-m3,0.8154648767857287,l2,yes
36735,BAAI/bge-m3,1.0,cosine,yes
36736,BAAI/bge-m3,1.0,ip,yes
36737,BAAI/bge-m3,1.0,l2,yes
36738,BAAI/bge-m3,0.8154648767857287,cosine,yes
36739,BAAI/bge-m3,0.8154648767857287,ip,yes
36740,BAAI/bge-m3,0.8154648767857287,l2,yes
36741,BAAI/bge-m3,0.8154648767857287,cosine,yes
36742,BAAI/bge-m3,0.8154648767857287,ip,yes
36743,BAAI/bge-m3,0.8154648767857287,l2,yes
36744,BAAI/bge-m3,0.7103099178571524,cosine,yes
36745,BAAI/bge-m3,0.7103099178571524,ip,yes
36746,BAAI/bge-m3,0.7103099178571524,l2,yes
36747,BAAI/bge-m3,1.0,cosine,yes
36748,BAAI/bge-m3,1.0,ip,yes
36749,BAAI/bge-m3,1.0,l2,yes
36750,BAAI/bge-m3,1.0,cosine,yes
36751,BAAI/bge-m3,1.0,ip,yes
36752,BAAI/bge-m3,1.0,l2,yes
36753,BAAI/bge-m3,1.0,cosine,yes
36754,BAAI/bge-m3,1.0,ip,yes
36755,BAAI/bge-m3,1.0,l2,yes
36756,BAAI/bge-m3,1.0,cosine,yes
36757,BAAI/bge-m3,1.0,ip,yes
36758,BAAI/bge-m3,1.0,l2,yes
36759,BAAI/bge-m3,1.0,cosine,yes
36760,BAAI/bge-m3,1.0,ip,yes
36761,BAAI/bge-m3,1.0,l2,yes
36762,BAAI/bge-m3,1.0,cosine,yes
36763,BAAI/bge-m3,1.0,ip,yes
36764,BAAI/bge-m3,1.0,l2,yes
36765,BAAI/bge-m3,0.8154648767857287,cosine,yes
36766,BAAI/bge-m3,0.8154648767857287,ip,yes
36767,BAAI/bge-m3,0.8154648767857287,l2,yes
36768,BAAI/bge-m3,1.0,cosine,yes
36769,BAAI/bge-m3,1.0,ip,yes
36770,BAAI/bge-m3,1.0,l2,yes
36771,BAAI/bge-m3,0.5896918237758784,cosine,yes
36772,BAAI/bge-m3,0.5896918237758784,ip,yes
36773,BAAI/bge-m3,0.5896918237758784,l2,yes
36774,BAAI/bge-m3,0.5654648767857287,cosine,yes
36775,BAAI/bge-m3,0.5654648767857287,ip,yes
36776,BAAI/bge-m3,0.5654648767857287,l2,yes
36777,BAAI/bge-m3,0.5,cosine,yes
36778,BAAI/bge-m3,0.5,ip,yes
36779,BAAI/bge-m3,0.5,l2,yes
36780,BAAI/bge-m3,0.8154648767857287,cosine,yes
36781,BAAI/bge-m3,0.8154648767857287,ip,yes
36782,BAAI/bge-m3,0.8154648767857287,l2,yes
36783,BAAI/bge-m3,0.7103099178571524,cosine,yes
36784,BAAI/bge-m3,0.7103099178571524,ip,yes
36785,BAAI/bge-m3,0.7103099178571524,l2,yes
36786,BAAI/bge-m3,0.8154648767857287,cosine,yes
36787,BAAI/bge-m3,0.8154648767857287,ip,yes
36788,BAAI/bge-m3,0.8154648767857287,l2,yes
36789,BAAI/bge-m3,0.0,cosine,yes
36790,BAAI/bge-m3,0.0,ip,yes
36791,BAAI/bge-m3,0.0,l2,yes
36792,BAAI/bge-m3,0.8154648767857287,cosine,yes
36793,BAAI/bge-m3,0.8154648767857287,ip,yes
36794,BAAI/bge-m3,0.8154648767857287,l2,yes
36795,BAAI/bge-m3,1.0,cosine,yes
36796,BAAI/bge-m3,1.0,ip,yes
36797,BAAI/bge-m3,1.0,l2,yes
36798,BAAI/bge-m3,0.8154648767857287,cosine,yes
36799,BAAI/bge-m3,0.8154648767857287,ip,yes
36800,BAAI/bge-m3,0.8154648767857287,l2,yes
36801,BAAI/bge-m3,1.0,cosine,yes
36802,BAAI/bge-m3,1.0,ip,yes
36803,BAAI/bge-m3,1.0,l2,yes
36804,BAAI/bge-m3,1.0,cosine,yes
36805,BAAI/bge-m3,1.0,ip,yes
36806,BAAI/bge-m3,1.0,l2,yes
36807,BAAI/bge-m3,1.0,cosine,yes
36808,BAAI/bge-m3,1.0,ip,yes
36809,BAAI/bge-m3,1.0,l2,yes
36810,BAAI/bge-m3,1.0,cosine,yes
36811,BAAI/bge-m3,1.0,ip,yes
36812,BAAI/bge-m3,1.0,l2,yes
36813,BAAI/bge-m3,0.8154648767857287,cosine,yes
36814,BAAI/bge-m3,0.8154648767857287,ip,yes
36815,BAAI/bge-m3,0.8154648767857287,l2,yes
36816,BAAI/bge-m3,1.0,cosine,yes
36817,BAAI/bge-m3,1.0,ip,yes
36818,BAAI/bge-m3,1.0,l2,yes
36819,BAAI/bge-m3,0.7103099178571524,cosine,yes
36820,BAAI/bge-m3,0.7103099178571524,ip,yes
36821,BAAI/bge-m3,0.7103099178571524,l2,yes
36822,BAAI/bge-m3,0.7103099178571524,cosine,yes
36823,BAAI/bge-m3,0.7103099178571524,ip,yes
36824,BAAI/bge-m3,0.7103099178571524,l2,yes
36825,BAAI/bge-m3,1.0,cosine,yes
36826,BAAI/bge-m3,1.0,ip,yes
36827,BAAI/bge-m3,1.0,l2,yes
36828,BAAI/bge-m3,1.0,cosine,yes
36829,BAAI/bge-m3,1.0,ip,yes
36830,BAAI/bge-m3,1.0,l2,yes
36831,BAAI/bge-m3,1.0,cosine,yes
36832,BAAI/bge-m3,1.0,ip,yes
36833,BAAI/bge-m3,1.0,l2,yes
36834,BAAI/bge-m3,0.8154648767857287,cosine,yes
36835,BAAI/bge-m3,0.8154648767857287,ip,yes
36836,BAAI/bge-m3,0.8154648767857287,l2,yes
36837,BAAI/bge-m3,0.8154648767857287,cosine,yes
36838,BAAI/bge-m3,0.8154648767857287,ip,yes
36839,BAAI/bge-m3,0.8154648767857287,l2,yes
36840,BAAI/bge-m3,1.0,cosine,yes
36841,BAAI/bge-m3,1.0,ip,yes
36842,BAAI/bge-m3,1.0,l2,yes
36843,BAAI/bge-m3,1.0,cosine,yes
36844,BAAI/bge-m3,1.0,ip,yes
36845,BAAI/bge-m3,1.0,l2,yes
36846,BAAI/bge-m3,0.8154648767857287,cosine,yes
36847,BAAI/bge-m3,0.8154648767857287,ip,yes
36848,BAAI/bge-m3,0.8154648767857287,l2,yes
36849,BAAI/bge-m3,1.0,cosine,yes
36850,BAAI/bge-m3,1.0,ip,yes
36851,BAAI/bge-m3,1.0,l2,yes
36852,BAAI/bge-m3,1.0,cosine,yes
36853,BAAI/bge-m3,1.0,ip,yes
36854,BAAI/bge-m3,1.0,l2,yes
36855,BAAI/bge-m3,1.0,cosine,yes
36856,BAAI/bge-m3,1.0,ip,yes
36857,BAAI/bge-m3,1.0,l2,yes
36858,BAAI/bge-m3,1.0,cosine,yes
36859,BAAI/bge-m3,1.0,ip,yes
36860,BAAI/bge-m3,1.0,l2,yes
36861,BAAI/bge-m3,0.8154648767857287,cosine,yes
36862,BAAI/bge-m3,0.8154648767857287,ip,yes
36863,BAAI/bge-m3,0.8154648767857287,l2,yes
36864,BAAI/bge-m3,0.6309297535714573,cosine,yes
36865,BAAI/bge-m3,0.6309297535714573,ip,yes
36866,BAAI/bge-m3,0.6309297535714573,l2,yes
36867,BAAI/bge-m3,0.8154648767857287,cosine,yes
36868,BAAI/bge-m3,0.8154648767857287,ip,yes
36869,BAAI/bge-m3,0.8154648767857287,l2,yes
36870,BAAI/bge-m3,0.8154648767857287,cosine,yes
36871,BAAI/bge-m3,0.8154648767857287,ip,yes
36872,BAAI/bge-m3,0.8154648767857287,l2,yes
36873,BAAI/bge-m3,1.0,cosine,yes
36874,BAAI/bge-m3,1.0,ip,yes
36875,BAAI/bge-m3,1.0,l2,yes
36876,BAAI/bge-m3,0.8154648767857287,cosine,yes
36877,BAAI/bge-m3,0.8154648767857287,ip,yes
36878,BAAI/bge-m3,0.8154648767857287,l2,yes
36879,BAAI/bge-m3,1.0,cosine,yes
36880,BAAI/bge-m3,1.0,ip,yes
36881,BAAI/bge-m3,1.0,l2,yes
36882,BAAI/bge-m3,0.6309297535714573,cosine,yes
36883,BAAI/bge-m3,0.6309297535714573,ip,yes
36884,BAAI/bge-m3,0.6309297535714573,l2,yes
36885,BAAI/bge-m3,1.0,cosine,yes
36886,BAAI/bge-m3,1.0,ip,yes
36887,BAAI/bge-m3,1.0,l2,yes
36888,BAAI/bge-m3,1.0,cosine,yes
36889,BAAI/bge-m3,1.0,ip,yes
36890,BAAI/bge-m3,1.0,l2,yes
36891,BAAI/bge-m3,1.0,cosine,yes
36892,BAAI/bge-m3,1.0,ip,yes
36893,BAAI/bge-m3,1.0,l2,yes
36894,BAAI/bge-m3,0.7103099178571524,cosine,yes
36895,BAAI/bge-m3,0.7103099178571524,ip,yes
36896,BAAI/bge-m3,0.7103099178571524,l2,yes
36897,BAAI/bge-m3,1.0,cosine,yes
36898,BAAI/bge-m3,1.0,ip,yes
36899,BAAI/bge-m3,1.0,l2,yes
36900,BAAI/bge-m3,0.38685280723454163,cosine,yes
36901,BAAI/bge-m3,0.38685280723454163,ip,yes
36902,BAAI/bge-m3,0.38685280723454163,l2,yes
36903,BAAI/bge-m3,1.0,cosine,yes
36904,BAAI/bge-m3,1.0,ip,yes
36905,BAAI/bge-m3,1.0,l2,yes
36906,BAAI/bge-m3,0.8154648767857287,cosine,yes
36907,BAAI/bge-m3,0.8154648767857287,ip,yes
36908,BAAI/bge-m3,0.8154648767857287,l2,yes
36909,BAAI/bge-m3,1.0,cosine,yes
36910,BAAI/bge-m3,1.0,ip,yes
36911,BAAI/bge-m3,1.0,l2,yes
36912,BAAI/bge-m3,1.0,cosine,yes
36913,BAAI/bge-m3,1.0,ip,yes
36914,BAAI/bge-m3,1.0,l2,yes
36915,BAAI/bge-m3,1.0,cosine,yes
36916,BAAI/bge-m3,1.0,ip,yes
36917,BAAI/bge-m3,1.0,l2,yes
36918,BAAI/bge-m3,1.0,cosine,yes
36919,BAAI/bge-m3,1.0,ip,yes
36920,BAAI/bge-m3,1.0,l2,yes
36921,BAAI/bge-m3,0.8154648767857287,cosine,yes
36922,BAAI/bge-m3,0.8154648767857287,ip,yes
36923,BAAI/bge-m3,0.8154648767857287,l2,yes
36924,BAAI/bge-m3,0.6404015779112125,cosine,yes
36925,BAAI/bge-m3,0.6404015779112125,ip,yes
36926,BAAI/bge-m3,0.6404015779112125,l2,yes
36927,BAAI/bge-m3,0.8154648767857287,cosine,yes
36928,BAAI/bge-m3,0.8154648767857287,ip,yes
36929,BAAI/bge-m3,0.8154648767857287,l2,yes
36930,BAAI/bge-m3,1.0,cosine,yes
36931,BAAI/bge-m3,1.0,ip,yes
36932,BAAI/bge-m3,1.0,l2,yes
36933,BAAI/bge-m3,0.8154648767857287,cosine,yes
36934,BAAI/bge-m3,0.8154648767857287,ip,yes
36935,BAAI/bge-m3,0.8154648767857287,l2,yes
36936,BAAI/bge-m3,1.0,cosine,yes
36937,BAAI/bge-m3,1.0,ip,yes
36938,BAAI/bge-m3,1.0,l2,yes
36939,BAAI/bge-m3,1.0,cosine,yes
36940,BAAI/bge-m3,1.0,ip,yes
36941,BAAI/bge-m3,1.0,l2,yes
36942,BAAI/bge-m3,0.8154648767857287,cosine,yes
36943,BAAI/bge-m3,0.8154648767857287,ip,yes
36944,BAAI/bge-m3,0.8154648767857287,l2,yes
36945,BAAI/bge-m3,1.0,cosine,yes
36946,BAAI/bge-m3,1.0,ip,yes
36947,BAAI/bge-m3,1.0,l2,yes
36948,BAAI/bge-m3,0.8154648767857287,cosine,yes
36949,BAAI/bge-m3,0.8154648767857287,ip,yes
36950,BAAI/bge-m3,0.8154648767857287,l2,yes
36951,BAAI/bge-m3,0.35620718710802235,cosine,yes
36952,BAAI/bge-m3,0.35620718710802235,ip,yes
36953,BAAI/bge-m3,0.35620718710802235,l2,yes
36954,BAAI/bge-m3,0.5,cosine,yes
36955,BAAI/bge-m3,0.5,ip,yes
36956,BAAI/bge-m3,0.5,l2,yes
36957,BAAI/bge-m3,0.7103099178571524,cosine,yes
36958,BAAI/bge-m3,0.7103099178571524,ip,yes
36959,BAAI/bge-m3,0.7103099178571524,l2,yes
36960,BAAI/bge-m3,0.6309297535714573,cosine,yes
36961,BAAI/bge-m3,0.6309297535714573,ip,yes
36962,BAAI/bge-m3,0.6309297535714573,l2,yes
36963,BAAI/bge-m3,0.6309297535714573,cosine,yes
36964,BAAI/bge-m3,0.6309297535714573,ip,yes
36965,BAAI/bge-m3,0.6309297535714573,l2,yes
36966,BAAI/bge-m3,1.0,cosine,yes
36967,BAAI/bge-m3,1.0,ip,yes
36968,BAAI/bge-m3,1.0,l2,yes
36969,BAAI/bge-m3,1.0,cosine,yes
36970,BAAI/bge-m3,1.0,ip,yes
36971,BAAI/bge-m3,1.0,l2,yes
36972,BAAI/bge-m3,0.8154648767857287,cosine,yes
36973,BAAI/bge-m3,0.8154648767857287,ip,yes
36974,BAAI/bge-m3,0.8154648767857287,l2,yes
36975,BAAI/bge-m3,1.0,cosine,yes
36976,BAAI/bge-m3,1.0,ip,yes
36977,BAAI/bge-m3,1.0,l2,yes
36978,BAAI/bge-m3,0.7103099178571524,cosine,yes
36979,BAAI/bge-m3,0.7103099178571524,ip,yes
36980,BAAI/bge-m3,0.7103099178571524,l2,yes
36981,BAAI/bge-m3,0.8154648767857287,cosine,yes
36982,BAAI/bge-m3,0.8154648767857287,ip,yes
36983,BAAI/bge-m3,0.8154648767857287,l2,yes
36984,BAAI/bge-m3,1.0,cosine,yes
36985,BAAI/bge-m3,1.0,ip,yes
36986,BAAI/bge-m3,1.0,l2,yes
36987,BAAI/bge-m3,1.0,cosine,yes
36988,BAAI/bge-m3,1.0,ip,yes
36989,BAAI/bge-m3,1.0,l2,yes
36990,BAAI/bge-m3,0.8154648767857287,cosine,yes
36991,BAAI/bge-m3,0.8154648767857287,ip,yes
36992,BAAI/bge-m3,0.8154648767857287,l2,yes
36993,BAAI/bge-m3,0.5654648767857287,cosine,yes
36994,BAAI/bge-m3,0.5654648767857287,ip,yes
36995,BAAI/bge-m3,0.5654648767857287,l2,yes
36996,BAAI/bge-m3,1.0,cosine,yes
36997,BAAI/bge-m3,1.0,ip,yes
36998,BAAI/bge-m3,1.0,l2,yes
36999,BAAI/bge-m3,1.0,cosine,yes
37000,BAAI/bge-m3,1.0,ip,yes
37001,BAAI/bge-m3,1.0,l2,yes
37002,BAAI/bge-m3,0.8154648767857287,cosine,yes
37003,BAAI/bge-m3,0.8154648767857287,ip,yes
37004,BAAI/bge-m3,0.8154648767857287,l2,yes
37005,BAAI/bge-m3,1.0,cosine,yes
37006,BAAI/bge-m3,1.0,ip,yes
37007,BAAI/bge-m3,1.0,l2,yes
37008,BAAI/bge-m3,0.8154648767857287,cosine,yes
37009,BAAI/bge-m3,0.8154648767857287,ip,yes
37010,BAAI/bge-m3,0.8154648767857287,l2,yes
37011,BAAI/bge-m3,1.0,cosine,yes
37012,BAAI/bge-m3,1.0,ip,yes
37013,BAAI/bge-m3,1.0,l2,yes
37014,BAAI/bge-m3,1.0,cosine,yes
37015,BAAI/bge-m3,1.0,ip,yes
37016,BAAI/bge-m3,1.0,l2,yes
37017,BAAI/bge-m3,1.0,cosine,yes
37018,BAAI/bge-m3,1.0,ip,yes
37019,BAAI/bge-m3,1.0,l2,yes
37020,BAAI/bge-m3,1.0,cosine,yes
37021,BAAI/bge-m3,1.0,ip,yes
37022,BAAI/bge-m3,1.0,l2,yes
37023,BAAI/bge-m3,0.8154648767857287,cosine,yes
37024,BAAI/bge-m3,0.8154648767857287,ip,yes
37025,BAAI/bge-m3,0.8154648767857287,l2,yes
37026,BAAI/bge-m3,1.0,cosine,yes
37027,BAAI/bge-m3,1.0,ip,yes
37028,BAAI/bge-m3,1.0,l2,yes
37029,BAAI/bge-m3,1.0,cosine,yes
37030,BAAI/bge-m3,1.0,ip,yes
37031,BAAI/bge-m3,1.0,l2,yes
37032,BAAI/bge-m3,0.8154648767857287,cosine,yes
37033,BAAI/bge-m3,0.8154648767857287,ip,yes
37034,BAAI/bge-m3,0.8154648767857287,l2,yes
37035,BAAI/bge-m3,0.8154648767857287,cosine,yes
37036,BAAI/bge-m3,0.8154648767857287,ip,yes
37037,BAAI/bge-m3,0.8154648767857287,l2,yes
37038,BAAI/bge-m3,0.8154648767857287,cosine,yes
37039,BAAI/bge-m3,0.8154648767857287,ip,yes
37040,BAAI/bge-m3,0.8154648767857287,l2,yes
37041,BAAI/bge-m3,1.0,cosine,yes
37042,BAAI/bge-m3,1.0,ip,yes
37043,BAAI/bge-m3,1.0,l2,yes
37044,BAAI/bge-m3,1.0,cosine,yes
37045,BAAI/bge-m3,1.0,ip,yes
37046,BAAI/bge-m3,1.0,l2,yes
37047,BAAI/bge-m3,0.6309297535714573,cosine,yes
37048,BAAI/bge-m3,0.6309297535714573,ip,yes
37049,BAAI/bge-m3,0.6309297535714573,l2,yes
37050,BAAI/bge-m3,0.8154648767857287,cosine,yes
37051,BAAI/bge-m3,0.8154648767857287,ip,yes
37052,BAAI/bge-m3,0.8154648767857287,l2,yes
37053,BAAI/bge-m3,0.5,cosine,yes
37054,BAAI/bge-m3,0.5,ip,yes
37055,BAAI/bge-m3,0.5,l2,yes
37056,BAAI/bge-m3,0.7103099178571524,cosine,yes
37057,BAAI/bge-m3,0.7103099178571524,ip,yes
37058,BAAI/bge-m3,0.7103099178571524,l2,yes
37059,BAAI/bge-m3,1.0,cosine,yes
37060,BAAI/bge-m3,1.0,ip,yes
37061,BAAI/bge-m3,1.0,l2,yes
37062,BAAI/bge-m3,0.7103099178571524,cosine,yes
37063,BAAI/bge-m3,0.7103099178571524,ip,yes
37064,BAAI/bge-m3,0.7103099178571524,l2,yes
37065,BAAI/bge-m3,0.5654648767857287,cosine,yes
37066,BAAI/bge-m3,0.5654648767857287,ip,yes
37067,BAAI/bge-m3,0.5654648767857287,l2,yes
37068,BAAI/bge-m3,1.0,cosine,yes
37069,BAAI/bge-m3,1.0,ip,yes
37070,BAAI/bge-m3,1.0,l2,yes
37071,BAAI/bge-m3,0.7103099178571524,cosine,yes
37072,BAAI/bge-m3,0.7103099178571524,ip,yes
37073,BAAI/bge-m3,0.7103099178571524,l2,yes
37074,BAAI/bge-m3,0.5654648767857287,cosine,yes
37075,BAAI/bge-m3,0.5654648767857287,ip,yes
37076,BAAI/bge-m3,0.5654648767857287,l2,yes
37077,BAAI/bge-m3,1.0,cosine,yes
37078,BAAI/bge-m3,1.0,ip,yes
37079,BAAI/bge-m3,1.0,l2,yes
37080,BAAI/bge-m3,1.0,cosine,yes
37081,BAAI/bge-m3,1.0,ip,yes
37082,BAAI/bge-m3,1.0,l2,yes
37083,BAAI/bge-m3,0.8154648767857287,cosine,yes
37084,BAAI/bge-m3,0.8154648767857287,ip,yes
37085,BAAI/bge-m3,0.8154648767857287,l2,yes
37086,BAAI/bge-m3,0.7103099178571524,cosine,yes
37087,BAAI/bge-m3,0.7103099178571524,ip,yes
37088,BAAI/bge-m3,0.7103099178571524,l2,yes
37089,BAAI/bge-m3,1.0,cosine,yes
37090,BAAI/bge-m3,1.0,ip,yes
37091,BAAI/bge-m3,1.0,l2,yes
37092,BAAI/bge-m3,0.40876468265396726,cosine,yes
37093,BAAI/bge-m3,0.40876468265396726,ip,yes
37094,BAAI/bge-m3,0.40876468265396726,l2,yes
37095,BAAI/bge-m3,0.8154648767857287,cosine,yes
37096,BAAI/bge-m3,0.8154648767857287,ip,yes
37097,BAAI/bge-m3,0.8154648767857287,l2,yes
37098,BAAI/bge-m3,1.0,cosine,yes
37099,BAAI/bge-m3,1.0,ip,yes
37100,BAAI/bge-m3,1.0,l2,yes
37101,BAAI/bge-m3,0.7103099178571524,cosine,yes
37102,BAAI/bge-m3,0.7103099178571524,ip,yes
37103,BAAI/bge-m3,0.7103099178571524,l2,yes
37104,BAAI/bge-m3,1.0,cosine,yes
37105,BAAI/bge-m3,1.0,ip,yes
37106,BAAI/bge-m3,1.0,l2,yes
37107,BAAI/bge-m3,0.8154648767857287,cosine,yes
37108,BAAI/bge-m3,0.8154648767857287,ip,yes
37109,BAAI/bge-m3,0.8154648767857287,l2,yes
37110,BAAI/bge-m3,0.8154648767857287,cosine,yes
37111,BAAI/bge-m3,0.8154648767857287,ip,yes
37112,BAAI/bge-m3,0.8154648767857287,l2,yes
37113,BAAI/bge-m3,0.4306765580733929,cosine,yes
37114,BAAI/bge-m3,0.4306765580733929,ip,yes
37115,BAAI/bge-m3,0.4306765580733929,l2,yes
37116,BAAI/bge-m3,1.0,cosine,yes
37117,BAAI/bge-m3,1.0,ip,yes
37118,BAAI/bge-m3,1.0,l2,yes
37119,BAAI/bge-m3,1.0,cosine,yes
37120,BAAI/bge-m3,1.0,ip,yes
37121,BAAI/bge-m3,1.0,l2,yes
37122,BAAI/bge-m3,0.0,cosine,yes
37123,BAAI/bge-m3,0.0,ip,yes
37124,BAAI/bge-m3,0.0,l2,yes
37125,BAAI/bge-m3,1.0,cosine,yes
37126,BAAI/bge-m3,1.0,ip,yes
37127,BAAI/bge-m3,1.0,l2,yes
37128,BAAI/bge-m3,0.8154648767857287,cosine,yes
37129,BAAI/bge-m3,0.8154648767857287,ip,yes
37130,BAAI/bge-m3,0.8154648767857287,l2,yes
37131,BAAI/bge-m3,0.8154648767857287,cosine,yes
37132,BAAI/bge-m3,0.8154648767857287,ip,yes
37133,BAAI/bge-m3,0.8154648767857287,l2,yes
37134,BAAI/bge-m3,1.0,cosine,yes
37135,BAAI/bge-m3,1.0,ip,yes
37136,BAAI/bge-m3,1.0,l2,yes
37137,BAAI/bge-m3,0.8154648767857287,cosine,yes
37138,BAAI/bge-m3,0.8154648767857287,ip,yes
37139,BAAI/bge-m3,0.8154648767857287,l2,yes
37140,BAAI/bge-m3,0.7103099178571524,cosine,yes
37141,BAAI/bge-m3,0.7103099178571524,ip,yes
37142,BAAI/bge-m3,0.7103099178571524,l2,yes
37143,BAAI/bge-m3,1.0,cosine,yes
37144,BAAI/bge-m3,1.0,ip,yes
37145,BAAI/bge-m3,1.0,l2,yes
37146,BAAI/bge-m3,0.8154648767857287,cosine,yes
37147,BAAI/bge-m3,0.8154648767857287,ip,yes
37148,BAAI/bge-m3,0.8154648767857287,l2,yes
37149,BAAI/bge-m3,1.0,cosine,yes
37150,BAAI/bge-m3,1.0,ip,yes
37151,BAAI/bge-m3,1.0,l2,yes
37152,BAAI/bge-m3,0.8154648767857287,cosine,yes
37153,BAAI/bge-m3,0.8154648767857287,ip,yes
37154,BAAI/bge-m3,0.8154648767857287,l2,yes
37155,BAAI/bge-m3,1.0,cosine,yes
37156,BAAI/bge-m3,1.0,ip,yes
37157,BAAI/bge-m3,1.0,l2,yes
37158,BAAI/bge-m3,0.8154648767857287,cosine,yes
37159,BAAI/bge-m3,0.8154648767857287,ip,yes
37160,BAAI/bge-m3,0.8154648767857287,l2,yes
37161,BAAI/bge-m3,1.0,cosine,yes
37162,BAAI/bge-m3,1.0,ip,yes
37163,BAAI/bge-m3,1.0,l2,yes
37164,BAAI/bge-m3,1.0,cosine,yes
37165,BAAI/bge-m3,1.0,ip,yes
37166,BAAI/bge-m3,1.0,l2,yes
37167,BAAI/bge-m3,1.0,cosine,yes
37168,BAAI/bge-m3,1.0,ip,yes
37169,BAAI/bge-m3,1.0,l2,yes
37170,BAAI/bge-m3,1.0,cosine,yes
37171,BAAI/bge-m3,1.0,ip,yes
37172,BAAI/bge-m3,1.0,l2,yes
37173,BAAI/bge-m3,1.0,cosine,yes
37174,BAAI/bge-m3,1.0,ip,yes
37175,BAAI/bge-m3,1.0,l2,yes
37176,BAAI/bge-m3,1.0,cosine,yes
37177,BAAI/bge-m3,1.0,ip,yes
37178,BAAI/bge-m3,1.0,l2,yes
37179,BAAI/bge-m3,1.0,cosine,yes
37180,BAAI/bge-m3,1.0,ip,yes
37181,BAAI/bge-m3,1.0,l2,yes
37182,BAAI/bge-m3,1.0,cosine,yes
37183,BAAI/bge-m3,1.0,ip,yes
37184,BAAI/bge-m3,1.0,l2,yes
37185,BAAI/bge-m3,1.0,cosine,yes
37186,BAAI/bge-m3,1.0,ip,yes
37187,BAAI/bge-m3,1.0,l2,yes
37188,BAAI/bge-m3,1.0,cosine,yes
37189,BAAI/bge-m3,1.0,ip,yes
37190,BAAI/bge-m3,1.0,l2,yes
37191,BAAI/bge-m3,1.0,cosine,yes
37192,BAAI/bge-m3,1.0,ip,yes
37193,BAAI/bge-m3,1.0,l2,yes
37194,BAAI/bge-m3,1.0,cosine,yes
37195,BAAI/bge-m3,1.0,ip,yes
37196,BAAI/bge-m3,1.0,l2,yes
37197,BAAI/bge-m3,1.0,cosine,yes
37198,BAAI/bge-m3,1.0,ip,yes
37199,BAAI/bge-m3,1.0,l2,yes
37200,BAAI/bge-m3,1.0,cosine,no
37201,BAAI/bge-m3,1.0,ip,no
37202,BAAI/bge-m3,1.0,l2,no
37203,BAAI/bge-m3,1.0,cosine,no
37204,BAAI/bge-m3,1.0,ip,no
37205,BAAI/bge-m3,1.0,l2,no
37206,BAAI/bge-m3,1.0,cosine,no
37207,BAAI/bge-m3,1.0,ip,no
37208,BAAI/bge-m3,1.0,l2,no
37209,BAAI/bge-m3,0.8154648767857287,cosine,no
37210,BAAI/bge-m3,0.8154648767857287,ip,no
37211,BAAI/bge-m3,0.8154648767857287,l2,no
37212,BAAI/bge-m3,1.0,cosine,no
37213,BAAI/bge-m3,1.0,ip,no
37214,BAAI/bge-m3,1.0,l2,no
37215,BAAI/bge-m3,1.0,cosine,no
37216,BAAI/bge-m3,1.0,ip,no
37217,BAAI/bge-m3,1.0,l2,no
37218,BAAI/bge-m3,0.3333333333333335,cosine,no
37219,BAAI/bge-m3,0.3333333333333335,ip,no
37220,BAAI/bge-m3,0.3333333333333335,l2,no
37221,BAAI/bge-m3,1.0,cosine,no
